id,company_name,sku,name,price,url,lpmod
42,Canadian Appliance,KRFF305ESS,"KitchenAid French Door Refrigerator 36"" WidthENERGY STAR Certified25.2 cu. ft. CapacityFreezer Located Ice DispenserInterior Water DispenserLED LightingStainless Steel colour",2844.99,https://www.canadianappliance.ca/product/KitchenAid_KRFF305ESS_French_Door_Refrigerator_KitchenAid_KRFF305ESS.html,"7/31/2022, 3:53:23 PM"
43,Canadian Appliance,RF23A9771SR,"Samsung French Door Refrigerator 36"" WidthENERGY STAR CertifiedCounter Depth22.5 cu. ft. CapacityFreezer Located Ice DispenserInterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",3995.13,https://www.canadianappliance.ca/product/Samsung_RF23A9771SR_French_Door_Refrigerator_Samsung_RF23A9771SR.html,"7/31/2022, 3:53:23 PM"
44,Canadian Appliance,WRF540CWHZ,"Whirlpool French Door Refrigerator 36"" WidthENERGY STAR CertifiedCounter Depth20.0 cu. ft. CapacityFreezer Located Ice DispenserInterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",2594.99,https://www.canadianappliance.ca/product/Whirlpool_WRF540CWHZ_French_Door_Refrigerator_Whirlpool_WRF540CWHZ.html,"7/31/2022, 3:53:23 PM"
45,Canadian Appliance,GRFN2853AF,"Frigidaire French Door Refrigerator 36"" WidthENERGY STAR Certified28.8 cu. ft. CapacityFreezer Located Ice DispenserInterior Water DispenserLED LightingStainless Steel colour",2494,https://www.canadianappliance.ca/product/Frigidaire_GRFN2853AF_French_Door_Refrigerator_Frigidaire_GRFN2853AF.html,"7/31/2022, 3:53:23 PM"
46,Canadian Appliance,LRFVS3006S,"LG French Door Refrigerator 36"" WidthENERGY STAR Certified29.7 cu. ft. CapacityThru Door Ice DispenserExterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",3894.99,https://www.canadianappliance.ca/product/LG_LRFVS3006S_French_Door_Refrigerator_LG_LRFVS3006S.html,"7/31/2022, 3:53:23 PM"
47,Canadian Appliance,B36CL80ENS,"Bosch French Door Refrigerator 36"" WidthENERGY STAR CertifiedCounter Depth21.0 cu. ft. CapacityFreezer Located Ice DispenserInterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",4794,https://www.canadianappliance.ca/product/Bosch_B36CL80ENS_French_Door_Refrigerator_Bosch_B36CL80ENS.html,"7/31/2022, 3:53:23 PM"
48,Canadian Appliance,RF24BB6200QLAA,"Samsung French Door Refrigerator 36"" WidthENERGY STAR CertifiedCounter Depth23.9 cu. ft. CapacityFreezer Located Ice DispenserInterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",2694.99,https://www.canadianappliance.ca/product/Samsung_RF24BB6200QLAA_French_Door_Refrigerator_Samsung_RF24BB6200QLAA.html,"7/31/2022, 3:53:23 PM"
49,Canadian Appliance,LFXC22596S,"LG French Door Refrigerator 36"" WidthENERGY STAR CertifiedCounter Depth22.0 cu. ft. CapacityFreezer Located Ice DispenserExterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",3394.99,https://www.canadianappliance.ca/product/LG_LFXC22596S_French_Door_Refrigerator_LG_LFXC22596S.html,"7/31/2022, 3:53:23 PM"
50,Canadian Appliance,PRMC2285AF,"Frigidaire French Door Refrigerator 36"" WidthENERGY STAR CertifiedCounter Depth21.8 cu. ft. CapacityThru Door Ice DispenserExterior Water DispenserLED LightingStainless Steel colour",3994,https://www.canadianappliance.ca/product/Frigidaire_PRMC2285AF_French_Door_Refrigerator_Frigidaire_PRMC2285AF.html,"7/31/2022, 3:53:23 PM"
51,Canadian Appliance,LRMNC1803S,"LG French Door Refrigerator 33"" WidthENERGY STAR CertifiedCounter Depth19.0 cu. ft. CapacityLED LightingFingerprint ResistantStainless Steel colour",2194.99,https://www.canadianappliance.ca/product/LG_LRMNC1803S_French_Door_Refrigerator_LG_LRMNC1803S.html,"7/31/2022, 3:53:23 PM"
